tfidf,semantic,skill_coverage,preferred_coverage,jd_has_skills,n_jd_skills,n_matched_skills,n_resume_skills,keyword_coverage,resume_words,jd_words,words_ratio,label
0.021746100891236592,0.3958982527256012,0.0,0.0,0,0,0,9,0.3,295,121,2.43801652892562,0
0.05536074970997236,0.3679542541503906,0.0,0.0,1,1,0,7,0.2,674,300,2.2466666666666666,0
0.05626235951738774,0.4319065511226654,0.21428571428571427,0.0,1,14,3,11,0.3333333333333333,1144,611,1.872340425531915,0
0.03396952825870622,0.29429712891578674,0.3333333333333333,0.0,1,3,1,21,0.26666666666666666,443,774,0.5723514211886305,0
0.07196316466740446,0.4318886399269104,1.0,0.0,1,1,1,2,0.3333333333333333,1058,431,2.4547563805104406,0
0.05067990160638036,0.31764593720436096,0.0,0.0,0,0,0,9,0.2,751,214,3.5093457943925235,0
0.03449457414825069,0.2586102783679962,0.0,0.0,1,3,0,8,0.13333333333333333,659,774,0.851421188630491,0
0.03499284860723182,0.4297829568386078,0.0,0.0,0,0,0,6,0.26666666666666666,392,237,1.6540084388185654,0
0.056248641465394725,0.4504733383655548,0.0,0.0,1,1,0,1,0.6923076923076923,590,157,3.7579617834394905,0
0.028180796017847627,0.33251580595970154,0.0,0.0,1,2,0,1,0.4,489,290,1.686206896551724,0
0.04764007279219998,0.38226377964019775,0.0,0.0,1,1,0,0,0.4,1591,475,3.349473684210526,0
0.060694650651217555,0.33492863178253174,0.16666666666666666,0.0,1,6,1,3,0.26666666666666666,630,664,0.9487951807228916,0
0.025959024475961545,0.2865654230117798,0.3333333333333333,0.0,1,6,2,9,0.3333333333333333,295,571,0.5166374781085814,0
0.06606126760337977,0.340585321187973,0.0,0.0,1,3,0,0,0.4,1591,810,1.9641975308641975,0
0.024055571507536948,0.31671789288520813,0.0,0.0,1,1,0,2,0.25,809,113,7.15929203539823,0
0.08351906334452497,0.4740682542324066,0.21428571428571427,0.0,1,14,3,12,0.5333333333333333,1153,611,1.8870703764320786,0
0.10354219775826974,0.4899006187915802,1.0,0.0,1,1,1,2,0.8666666666666667,1058,156,6.782051282051282,0
0.04832726829978185,0.27505847811698914,0.0,0.0,1,1,0,4,0.6,810,127,6.377952755905512,0
0.03666183449832094,0.43368950486183167,0.0,0.0,0,0,0,1,0.3,519,121,4.289256198347108,0
0.024719833111140396,0.3604220449924469,0.0,0.0,1,2,0,1,0.2857142857142857,407,158,2.5759493670886076,0
0.042364205164301415,0.2962087392807007,0.16666666666666666,0.0,1,6,1,11,0.26666666666666666,524,877,0.5974914481185861,0
0.038916885820856444,0.24492251873016357,0.0,0.0,1,7,0,7,0.13333333333333333,674,715,0.9426573426573427,0
0.05667755764029372,0.3562595546245575,0.0,0.0,1,4,0,0,0.3333333333333333,1152,456,2.526315789473684,0
0.03860761405769264,0.4107998311519623,0.5,0.0,1,2,1,7,0.14285714285714285,644,158,4.075949367088608,0
0.04757461672685655,0.4220009446144104,0.0,0.0,1,1,0,16,0.5,655,113,5.79646017699115,0
0.041894893138724014,0.3448396921157837,0.0,0.0,1,4,0,2,0.2,809,456,1.7741228070175439,0
0.06815420675342819,0.4331134557723999,1.0,0.0,1,1,1,1,0.6,576,156,3.6923076923076925,0
0.0392461752546894,0.3099406063556671,0.0,0.0,1,14,0,0,0.13333333333333333,490,611,0.8019639934533551,0
0.0382898887324306,0.3355677127838135,0.0,0.0,1,2,0,6,0.13333333333333333,392,576,0.6805555555555556,0
0.042633225389290895,0.38096874952316284,0.0,0.0,1,1,0,7,0.26666666666666666,674,428,1.574766355140187,0
0.032472068988964216,0.4014278054237366,0.0,0.0,0,0,0,16,0.0,655,108,6.064814814814815,0
0.026038056070129347,0.39085790514945984,0.0,0.0,0,0,0,9,0.25,487,101,4.821782178217822,0
0.07818375038868029,0.4935711920261383,0.21428571428571427,0.0,1,14,3,11,0.4666666666666667,1003,520,1.9288461538461539,0
0.03654144513436447,0.2908903956413269,0.5,0.0,1,2,1,2,0.3333333333333333,809,559,1.447227191413238,0
0.06475037902120197,0.4063556492328644,0.0,0.0,1,3,0,0,0.26666666666666666,1591,582,2.7336769759450172,0
0.028695834165482537,0.28509974479675293,0.0,0.0,1,1,0,7,0.4,683,127,5.377952755905512,0
0.058998976658453516,0.5230855345726013,1.0,0.0,1,1,1,1,0.5,578,216,2.675925925925926,0
0.048686072569058846,0.4320021867752075,1.0,0.0,1,1,1,1,0.4666666666666667,578,156,3.7051282051282053,0
0.036562867640740015,0.4017244875431061,0.0,0.0,0,0,0,17,0.5,707,101,7.0,0
0.032340295607293915,0.3253799080848694,0.0,0.0,1,14,0,1,0.13333333333333333,659,611,1.0785597381342062,0
0.0256523166700851,0.3468164801597595,0.0,0.0,1,1,0,2,0.5,309,113,2.734513274336283,0
0.039396116920301455,0.321479469537735,0.0,0.0,1,1,0,3,0.2,268,300,0.8933333333333333,0
0.10033358632031121,0.42788517475128174,0.5,0.5,1,2,1,15,0.5333333333333333,1104,476,2.319327731092437,0
0.05143727393621984,0.3982999324798584,0.0,0.0,1,1,0,0,0.3333333333333333,759,431,1.7610208816705337,0
0.07833884972587213,0.4183492064476013,0.6666666666666666,0.0,1,3,2,11,0.7333333333333333,663,582,1.1391752577319587,0
0.0693232884750842,0.4734264314174652,1.0,0.0,1,1,1,10,0.4666666666666667,828,270,3.066666666666667,0
0.0428802265077936,0.4105952978134155,1.0,0.0,1,1,1,1,0.26666666666666666,356,156,2.282051282051282,0
0.02736373458638464,0.4127773642539978,1.0,0.0,1,1,1,1,0.13333333333333333,356,431,0.8259860788863109,0
0.0667146407312151,0.3510925769805908,0.5,0.0,1,16,8,14,0.4666666666666667,680,1015,0.6699507389162561,0
0.038795507447517814,0.4578845202922821,0.0,0.0,0,0,0,9,0.2857142857142857,1000,108,9.25925925925926,0
0.04859423265241801,0.38668182492256165,1.0,0.0,1,2,2,7,0.26666666666666666,1206,559,2.15742397137746,0
0.017834156256892053,0.5293102264404297,0.0,0.0,0,0,0,6,0.0,430,42,10.238095238095237,0
0.08719823620708832,0.3984900712966919,0.3333333333333333,0.0,1,12,4,12,0.4666666666666667,577,532,1.0845864661654134,0
0.03924854374382719,0.3629052937030792,0.8333333333333334,0.0,1,6,5,14,0.26666666666666666,680,369,1.8428184281842819,0
0.069574093662535,0.35267600417137146,0.5,0.0,1,6,3,10,0.4,583,440,1.325,0
0.03981688635449833,0.3061660826206207,0.0,0.0,1,6,0,1,0.13333333333333333,606,440,1.3772727272727272,0
0.07595745266828113,0.33332353830337524,0.6666666666666666,0.0,1,3,2,12,0.5333333333333333,1153,810,1.4234567901234567,0
0.04797647163552124,0.30335885286331177,0.3333333333333333,0.0,1,3,1,7,0.2,440,774,0.5684754521963824,0
0.07900980590324079,0.458629846572876,0.5555555555555556,0.0,1,18,10,25,0.5333333333333333,615,326,1.8865030674846626,0
0.05442846743914222,0.3921996057033539,0.0,0.0,1,1,0,0,0.3333333333333333,759,431,1.7610208816705337,0
0.05113287363100719,0.4528367519378662,0.13333333333333333,0.0,1,15,2,7,0.3333333333333333,674,380,1.7736842105263158,0
0.03141567851405053,0.31834420561790466,0.07142857142857142,0.0,1,14,1,2,0.2,309,611,0.5057283142389526,0
0.0522417388550931,0.2997770309448242,0.4,0.0,1,5,2,7,0.13333333333333333,194,578,0.3356401384083045,0
0.02519118612614859,0.4062758684158325,0.0,0.0,0,0,0,13,0.0,340,108,3.1481481481481484,0
0.06057286468108718,0.4205612540245056,1.0,0.0,1,1,1,2,0.4,742,431,1.7215777262180973,0
0.04463244043526178,0.2973316013813019,0.5,0.0,1,2,1,10,0.26666666666666666,583,559,1.042933810375671,0
0.03231524074200323,0.4297466278076172,0.0,0.0,0,0,0,1,0.2,521,82,6.353658536585366,0
0.057618669435113824,0.385354220867157,1.0,0.0,1,3,3,13,0.25,394,81,4.864197530864198,0
0.024116488783565145,0.3972361981868744,0.0,0.0,0,0,0,9,0.3,295,121,2.43801652892562,0
0.040650252714511406,0.31639429926872253,0.0,0.0,1,6,0,1,0.26666666666666666,521,571,0.9124343257443083,0
0.025451762159833344,0.2792247533798218,0.0,0.0,1,2,0,5,0.14285714285714285,570,158,3.607594936708861,0
0.05864826436035158,0.3545716404914856,0.16666666666666666,0.0,1,6,1,7,0.5333333333333333,674,319,2.1128526645768027,0
0.0223828149024128,0.37502166628837585,0.0,0.0,1,8,0,1,0.2,235,262,0.8969465648854962,0
0.013041949766102796,0.3260980546474457,0.0,0.0,0,0,0,0,0.0,1152,108,10.666666666666666,0
0.031067171151996892,0.3113570213317871,0.0,0.0,1,2,0,5,0.14285714285714285,608,158,3.848101265822785,0
0.008291044214002247,0.3077792227268219,0.0,0.0,1,2,0,2,0.25,256,73,3.506849315068493,0
0.035757813216650086,0.39602649211883545,0.0,0.0,0,0,0,2,0.375,527,101,5.217821782178218,0
0.036302792211577395,0.2730957865715027,0.0,0.0,1,4,0,7,0.4,674,216,3.1203703703703702,0
0.04123267468235521,0.4256523847579956,0.0,0.0,0,0,0,2,0.4,554,108,5.12962962962963,0
0.04027093381769718,0.34529855847358704,0.0,0.0,1,14,0,1,0.13333333333333333,1140,611,1.8657937806873977,0
0.04653097034121399,0.42098551988601685,0.5,0.0,1,2,1,7,0.2,644,311,2.0707395498392285,0
0.049880203181930864,0.3768654763698578,0.0,0.0,1,14,0,0,0.3333333333333333,790,611,1.292962356792144,0
0.025045819482797178,0.401923805475235,0.0,0.0,0,0,0,14,0.2,409,82,4.987804878048781,0
0.02713019793998997,0.36110180616378784,0.0,0.0,0,0,0,3,0.14285714285714285,315,108,2.9166666666666665,0
0.023257461441571047,0.4376910924911499,0.5,0.0,1,2,1,3,0.2857142857142857,315,158,1.9936708860759493,0
0.05705226232226607,0.3965480923652649,0.6666666666666666,0.0,1,6,4,16,0.4,218,369,0.5907859078590786,0
0.0369917862486039,0.3585960268974304,0.0,0.0,0,0,0,1,0.13333333333333333,578,258,2.24031007751938,0
0.012033845640012654,0.3633986711502075,0.0,0.0,1,1,0,1,0.14285714285714285,489,124,3.943548387096774,0
0.07317919540228307,0.36680492758750916,0.3333333333333333,0.0,1,6,2,11,0.4,1321,440,3.0022727272727274,0
0.07793202575901377,0.42175206542015076,1.0,0.0,1,1,1,7,0.8,644,475,1.3557894736842104,0
0.05954840673458894,0.49101415276527405,1.0,0.0,1,1,1,12,0.06666666666666667,1153,273,4.2234432234432235,0
0.04388976533762519,0.4179263114929199,0.75,0.0,1,8,6,20,0.2,619,193,3.2072538860103625,0
0.04851476279440944,0.28880706429481506,0.6,0.0,1,5,3,14,0.4,680,578,1.1764705882352942,0
0.04026946971142352,0.4294746518135071,0.0,0.0,0,0,0,0,0.13333333333333333,181,263,0.688212927756654,0
0.0489532576651668,0.443962961435318,0.0,0.0,1,1,0,0,0.6923076923076923,644,157,4.101910828025478,0
0.04257585757423371,0.43220892548561096,1.0,0.0,1,1,1,2,0.4666666666666667,742,156,4.756410256410256,0
0.03426995173841019,0.3817081153392792,0.0,0.0,0,0,0,9,0.4,777,121,6.421487603305785,0
0.05327640612641277,0.3502380847930908,0.0,0.0,1,2,0,3,0.2,268,476,0.5630252100840336,0
0.05999688216003477,0.42615586519241333,1.0,0.0,1,2,2,7,0.5,644,147,4.380952380952381,0
0.07852854743623851,0.4945225417613983,0.0,0.0,0,0,0,7,0.9333333333333333,1206,465,2.5935483870967744,0
0.04357972025559023,0.3880218267440796,0.0,0.0,0,0,0,6,0.4666666666666667,434,465,0.9333333333333333,0
0.03221316067543889,0.32813897728919983,0.0,0.0,0,0,0,13,0.25,276,101,2.732673267326733,0
0.027172581643416398,0.29237863421440125,0.0,0.0,1,4,0,0,0.36363636363636365,467,193,2.4196891191709846,0
0.06334902920213234,0.4833545684814453,0.5,0.0,1,14,7,20,0.5333333333333333,662,520,1.273076923076923,0
0.06007514970023917,0.3073478937149048,0.5,0.0,1,3,1,7,0.26666666666666666,536,1079,0.49675625579240035,0
0.043391479196441,0.3978801667690277,0.0,0.0,0,0,0,17,0.5,634,101,6.2772277227722775,0
0.05313861535413282,0.3691818118095398,0.3333333333333333,0.0,1,3,1,2,0.4444444444444444,527,194,2.716494845360825,0
0.08403530196103384,0.3624739646911621,0.6875,0.0,1,16,11,20,0.4666666666666667,619,1015,0.6098522167487684,0
0.06212354742376944,0.41452839970588684,1.0,0.0,1,1,1,1,0.5333333333333333,530,431,1.2296983758700697,0
0.03288379292730962,0.3466998040676117,0.0,0.0,0,0,0,10,0.5,805,101,7.97029702970297,0
0.01892400800775365,0.3715800344944,0.0,0.0,1,2,0,6,0.14285714285714285,430,158,2.721518987341772,0
0.04683664401381795,0.4349232614040375,0.07142857142857142,0.0,1,14,1,11,0.4,524,520,1.0076923076923077,0
0.048254493992633034,0.45891323685646057,1.0,0.0,1,1,1,1,0.4666666666666667,1657,270,6.137037037037037,0
0.04573664358193679,0.2867124676704407,0.0,0.0,1,3,0,2,0.2,527,700,0.7528571428571429,0
0.06662674207951096,0.3450106382369995,0.25,0.0,1,4,1,7,0.6666666666666666,674,317,2.1261829652996846,0
0.032648456011448064,0.33735191822052,1.0,0.0,1,2,2,10,0.4,781,559,1.3971377459749552,0
0.0619362403060772,0.3732891082763672,0.75,0.0,1,4,3,39,0.45454545454545453,2130,193,11.036269430051814,0
0.08313557313179361,0.40298256278038025,0.0,0.0,1,1,0,1,0.6,642,575,1.1165217391304347,0
0.029318680779292935,0.3953034281730652,0.125,0.0,1,8,1,2,0.2,527,193,2.7305699481865284,0
0.07260029180857852,0.3782833516597748,0.25,0.0,1,4,1,18,0.45454545454545453,748,193,3.8756476683937824,0
0.0713844361906254,0.3991240859031677,1.0,0.0,1,1,1,3,0.5333333333333333,565,330,1.7121212121212122,0
0.02116708537744592,0.3820969760417938,0.5,0.0,1,2,1,10,0.2857142857142857,781,158,4.943037974683544,0
0.04287473847977035,0.31995415687561035,1.0,0.0,1,2,2,7,0.3333333333333333,536,586,0.9146757679180887,0
0.053057945645120994,0.38043689727783203,1.0,0.0,1,2,2,11,0.25,663,73,9.082191780821917,0
0.046797939996457545,0.26183950901031494,0.3333333333333333,0.0,1,3,1,18,0.3333333333333333,929,438,2.1210045662100456,0
0.07353221083502552,0.41715455055236816,0.0,0.0,1,1,0,14,0.3333333333333333,409,300,1.3633333333333333,0
0.04067415185777382,0.34815508127212524,1.0,0.0,1,2,2,13,0.2,340,559,0.6082289803220036,0
0.06053511453113976,0.31282082200050354,0.0,0.0,0,0,0,3,0.26666666666666666,565,1038,0.5443159922928709,0
0.04998739588660451,0.2887827157974243,0.18181818181818182,0.0,1,11,2,7,0.3333333333333333,674,756,0.8915343915343915,0
0.04865831857941948,0.3095538318157196,0.0,0.0,1,4,0,7,0.3333333333333333,674,606,1.1122112211221122,0
0.019065311192502803,0.45036834478378296,0.0,0.0,0,0,0,7,0.14285714285714285,465,108,4.305555555555555,0
0.04885558573566896,0.2763270437717438,1.0,0.0,1,1,1,11,0.5,663,127,5.2204724409448815,0
0.025536958665206975,0.345615953207016,0.0,0.0,0,0,0,1,0.25,592,101,5.861386138613861,0
0.040288098114594995,0.3538847863674164,1.0,0.0,1,1,1,1,0.4,578,297,1.9461279461279462,0
0.02037633055999629,0.39347192645072937,0.5714285714285714,0.0,1,7,4,17,0.375,324,139,2.3309352517985613,0
0.07095283268837659,0.3949171304702759,0.0,0.0,1,1,0,0,0.5333333333333333,361,575,0.6278260869565218,0
0.02546165448746134,0.2865654230117798,0.3333333333333333,0.0,1,6,2,9,0.3333333333333333,295,571,0.5166374781085814,0
0.03585219552437556,0.33044445514678955,0.16666666666666666,0.0,1,6,1,17,0.3333333333333333,324,319,1.0156739811912225,0
0.04242490445151848,0.3474999666213989,0.0,0.0,1,6,0,3,0.13333333333333333,315,440,0.7159090909090909,0
0.023626369646920102,0.2392071634531021,0.0,0.0,1,3,0,11,0.3333333333333333,837,774,1.0813953488372092,0
0.07396129491299704,0.3487241864204407,0.5833333333333334,0.0,1,12,7,14,0.5333333333333333,680,532,1.2781954887218046,0
0.03491036434964343,0.26632776856422424,0.0,0.0,1,3,0,10,0.4,805,774,1.0400516795865633,0
0.0431377736403891,0.34780392050743103,0.5,0.0,1,2,1,7,0.26666666666666666,465,290,1.603448275862069,0
0.031165449442086136,0.38495388627052307,0.375,0.0,1,8,3,11,0.2,524,193,2.715025906735751,0
0.054142276453727475,0.44642385840415955,1.0,0.0,1,1,1,13,0.4,340,270,1.2592592592592593,0
0.06027547180869707,0.49283552169799805,1.0,0.0,1,1,1,32,0.5333333333333333,1931,270,7.151851851851852,0
0.04602308582620828,0.4021511971950531,0.0,0.0,0,0,0,13,0.2857142857142857,2230,108,20.64814814814815,0
0.06713953913889507,0.35864192247390747,0.23076923076923078,0.0,1,13,3,10,0.4,805,491,1.6395112016293278,0
0.028642771990723133,0.40655505657196045,0.0,0.0,0,0,0,5,0.0,760,42,18.095238095238095,1
0.04722735373702809,0.40575218200683594,0.125,0.0,1,8,1,9,0.13333333333333333,431,468,0.9209401709401709,1
0.05557138439918631,0.46332257986068726,0.06666666666666667,0.0,1,15,1,4,0.5333333333333333,668,382,1.7486910994764397,1
0.04887886575185819,0.3458153307437897,0.0,0.0,1,6,0,1,0.6,659,238,2.76890756302521,1
0.038915374142515786,0.447886198759079,1.0,0.0,1,1,1,1,0.6153846153846154,593,157,3.7770700636942673,1
0.04879222747917097,0.40260839462280273,0.5,0.0,1,12,6,25,0.35714285714285715,615,312,1.9711538461538463,1
0.023746092035143114,0.2650584280490875,0.0,0.0,1,1,0,4,0.2,282,127,2.220472440944882,1
0.029834777811037275,0.3767380118370056,1.0,0.0,1,2,2,5,0.3333333333333333,570,183,3.1147540983606556,1
0.009614901049813763,0.3253425657749176,0.0,0.0,1,2,0,1,0.25,517,73,7.082191780821918,1
0.07046849137414106,0.37599340081214905,0.0,0.0,0,0,0,14,0.4,409,246,1.6626016260162602,1
0.01065717149702363,0.3203674852848053,0.0,0.0,1,2,0,0,0.0,290,158,1.8354430379746836,1
0.04715751221381132,0.39785048365592957,0.0,0.0,1,1,0,0,0.4666666666666667,1152,519,2.2196531791907512,1
0.057354897835978455,0.4160877466201782,1.0,0.0,1,1,1,1,0.4,553,336,1.6458333333333333,1
0.027691157059032016,0.3359799087047577,0.0,0.0,0,0,0,3,0.5,270,91,2.967032967032967,1
0.053837929390004834,0.45332321524620056,0.0,0.0,0,0,0,2,0.4666666666666667,954,378,2.5238095238095237,1
0.04173907884086844,0.32818421721458435,1.0,0.0,1,2,2,10,0.4,781,586,1.3327645051194539,1
0.052789042622107686,0.3506270945072174,0.0,0.0,1,6,0,7,0.4666666666666667,186,369,0.5040650406504065,1
0.05392064802679096,0.41749146580696106,0.0,0.0,0,0,0,2,0.3333333333333333,619,456,1.3574561403508771,1
0.0698670239962245,0.4155798554420471,1.0,0.0,1,1,1,2,0.4666666666666667,1090,681,1.6005873715124816,1
0.01861316254922219,0.34468403458595276,0.0,0.0,1,2,0,1,0.25,1644,73,22.52054794520548,1
0.04813150748871465,0.3666428029537201,0.0,0.0,1,2,0,1,0.4666666666666667,1011,290,3.486206896551724,1
0.02923917238848387,0.5216270685195923,0.0,0.0,0,0,0,13,0.0,899,24,37.458333333333336,1
0.048277953932896495,0.2692786157131195,0.0,0.0,1,3,0,11,0.3333333333333333,602,774,0.7777777777777778,1
0.01822479986060714,0.499724417924881,0.0,0.0,0,0,0,0,0.0,1152,24,48.0,1
0.016218267147713454,0.4415881633758545,1.0,0.0,1,1,1,18,0.0,748,36,20.77777777777778,1
0.0515546808297888,0.38275033235549927,0.0,0.0,0,0,0,0,0.5333333333333333,870,328,2.652439024390244,1
0.043164219130262214,0.40645676851272583,0.125,0.0,1,8,1,10,0.3,647,193,3.3523316062176165,1
0.025935082451749625,0.26940569281578064,0.0,0.0,0,0,0,39,0.5,2130,172,12.383720930232558,1
0.08168435069910158,0.4841461479663849,0.3333333333333333,0.0,1,15,5,9,0.6666666666666666,816,382,2.136125654450262,1
0.057333206912607154,0.3618085980415344,0.0,0.0,1,4,0,8,0.4,837,606,1.381188118811881,1
0.011521300698581104,0.5403597950935364,0.0,0.0,0,0,0,1,0.0,590,11,53.63636363636363,1
0.05242689477259307,0.3721940219402313,0.125,0.0,1,8,1,2,0.5333333333333333,527,316,1.6677215189873418,1
0.04279955035212905,0.3047240376472473,0.0,0.0,1,3,0,12,0.13333333333333333,399,700,0.57,1
0.07459547039208521,0.43771839141845703,0.2631578947368421,0.0,1,19,5,15,0.6666666666666666,1104,382,2.8900523560209423,1
0.035049098646177744,0.47892293334007263,0.0,0.0,0,0,0,0,0.375,644,110,5.8545454545454545,1
0.057658897587452365,0.3971841633319855,0.5,0.0,1,4,2,2,0.4666666666666667,554,508,1.0905511811023623,1
0.06598022169930598,0.3987855911254883,0.1111111111111111,0.0,1,18,2,6,0.5333333333333333,610,326,1.8711656441717792,1
0.057152130006425744,0.317987859249115,0.0,0.0,1,1,0,2,0.4,954,438,2.1780821917808217,1
0.028776093438244645,0.33889102935791016,0.0,0.0,0,0,0,1,0.26666666666666666,381,231,1.6493506493506493,1
0.035845811399566226,0.46306702494621277,0.0,0.0,1,1,0,3,0.25,613,113,5.424778761061947,1
0.025991119501351242,0.3623388707637787,0.0,0.0,1,2,0,3,0.2727272727272727,268,171,1.567251461988304,1
0.033995731460004446,0.3067571520805359,1.0,0.0,1,1,1,12,0.4,864,127,6.803149606299213,1
0.044250352397998086,0.29559531807899475,0.3333333333333333,0.0,1,6,2,8,0.3333333333333333,875,571,1.5323992994746058,1
0.03322267090769538,0.3634644150733948,0.16666666666666666,0.0,1,6,1,8,0.2,597,369,1.6178861788617886,1
0.05634064070413066,0.42302313446998596,0.125,0.0,1,8,1,2,0.4,554,497,1.1146881287726358,1
0.05693161442161423,0.3534126281738281,0.0,0.0,1,1,0,0,0.4,358,301,1.1893687707641196,1
0.013460306482817761,0.3484310209751129,0.0,0.0,0,0,0,9,0.0,476,82,5.804878048780488,1
0.05898560639388859,0.33601289987564087,0.25,0.0,1,16,4,9,0.4,644,1015,0.6344827586206897,1
0.05519912099943696,0.3405391573905945,0.0,0.0,1,3,0,1,0.3333333333333333,542,810,0.6691358024691358,1
0.046263262204854605,0.4753324091434479,0.0,0.0,1,1,0,0,0.42857142857142855,1152,121,9.520661157024794,1
0.0606627827157466,0.35595494508743286,0.375,0.0,1,8,3,17,0.4,352,316,1.1139240506329113,1
0.013891415959713044,0.3178651034832001,0.1111111111111111,0.0,1,9,1,7,0.0,194,553,0.3508137432188065,1
0.04293440261767293,0.467378705739975,0.0,0.0,0,0,0,2,0.5,238,91,2.6153846153846154,1
0.052677213142530044,0.24828863143920898,0.16666666666666666,0.0,1,6,1,10,0.4,805,877,0.9179019384264538,1
0.04570590486214566,0.5173748731613159,0.0,0.0,0,0,0,13,0.4,899,108,8.324074074074074,1
0.03790358644305208,0.31690603494644165,0.4,0.0,1,5,2,20,0.4,662,492,1.3455284552845528,1
0.019978916026377063,0.32456862926483154,0.0,0.0,1,2,0,4,0.5,537,73,7.3561643835616435,1
0.030430717381811755,0.3789423704147339,0.0,0.0,0,0,0,0,0.26666666666666666,638,311,2.0514469453376205,1
0.06276007691649449,0.3583000898361206,0.0,0.0,0,0,0,0,0.4,1152,1008,1.1428571428571428,1
0.025515321424731483,0.35156846046447754,0.0,0.0,0,0,0,9,0.4,609,328,1.8567073170731707,1
0.016936893349350463,0.3583051264286041,0.0,0.0,1,2,0,1,0.25,295,73,4.041095890410959,1
0.02584849025105847,0.3623051047325134,0.0,0.0,0,0,0,2,0.16666666666666666,703,172,4.087209302325581,1
0.03552188714486132,0.4088422656059265,0.0,0.0,0,0,0,10,0.5,583,108,5.398148148148148,1
0.043622276394227985,0.3460511863231659,0.0,0.0,1,6,0,1,0.5333333333333333,501,279,1.7956989247311828,1
0.08215340294706011,0.43434280157089233,0.0,0.0,0,0,0,7,0.5333333333333333,644,393,1.638676844783715,1
0.0677592600631127,0.469680517911911,0.3333333333333333,0.0,1,3,1,5,0.4666666666666667,608,333,1.8258258258258258,1
0.010541492778961938,0.4031599164009094,0.0,0.0,1,8,0,1,0.1,519,193,2.6891191709844557,1
0.05772723380937119,0.34998637437820435,0.08333333333333333,0.0,1,12,1,7,0.2857142857142857,194,312,0.6217948717948718,1
0.027453090308515744,0.2973227798938751,1.0,0.0,1,2,2,5,0.0,570,586,0.9726962457337884,1
0.07108638992847183,0.4320163130760193,1.0,0.0,1,1,1,2,0.5333333333333333,1304,681,1.9148311306901615,1
0.018058100692531984,0.3823922872543335,0.0,0.0,0,0,0,5,0.0,741,42,17.642857142857142,1
0.041685920863794496,0.33958953619003296,0.2631578947368421,0.0,1,19,5,13,0.3333333333333333,276,382,0.7225130890052356,1
0.050024631035775084,0.40339553356170654,0.0,0.0,1,1,0,1,0.4,333,431,0.7726218097447796,1
0.0492801447271567,0.41424331068992615,0.16666666666666666,0.0,1,12,2,18,0.42857142857142855,535,312,1.7147435897435896,1
0.05042258090846503,0.3106648921966553,0.0,0.0,0,0,0,2,0.26666666666666666,809,1008,0.8025793650793651,1
0.06126564722565706,0.4721600115299225,0.6666666666666666,0.0,1,6,4,35,0.3333333333333333,1940,278,6.9784172661870505,1
0.03757206020233292,0.28758150339126587,0.6666666666666666,0.0,1,3,2,9,0.4,777,438,1.773972602739726,1
0.08148151983082386,0.34575125575065613,1.0,0.0,1,1,1,11,0.6,1321,728,1.8145604395604396,1
0.02465698304668621,0.4191312789916992,0.0,0.0,0,0,0,11,0.0,1144,42,27.238095238095237,1
0.05766562300680428,0.4825763404369354,0.3333333333333333,0.0,1,6,2,10,0.4666666666666667,583,278,2.097122302158273,1
0.021387287559201305,0.21745674312114716,0.0,0.0,1,6,0,16,0.13333333333333333,218,636,0.34276729559748426,1
0.06325869249734159,0.3679840862751007,0.3333333333333333,0.0,1,3,1,2,0.26666666666666666,1048,810,1.2938271604938272,1
0.1105814217595134,0.4310881197452545,0.47368421052631576,0.0,1,19,9,19,0.8,813,382,2.1282722513089007,1
0.0593048121701105,0.40057817101478577,0.0,0.0,1,1,0,0,0.4666666666666667,582,336,1.7321428571428572,1
0.05760906812330874,0.2968404293060303,0.0,0.0,1,3,0,0,0.4,775,810,0.9567901234567902,1
0.03739662389541899,0.4290890097618103,0.25,0.0,1,8,2,8,0.2,597,193,3.093264248704663,1
0.050351154152689634,0.3521471917629242,0.3,0.0,1,10,3,18,0.5333333333333333,929,717,1.295676429567643,1
0.06346155729767576,0.4418191611766815,0.13333333333333333,0.0,1,15,2,12,0.7333333333333333,706,382,1.8481675392670156,1
0.04925826804887125,0.3594990372657776,1.0,0.0,1,2,2,13,0.4,899,559,1.6082289803220036,1
0.04429488338711274,0.2985035479068756,1.0,0.0,1,1,1,1,0.26666666666666666,358,521,0.6871401151631478,1
0.06320846993671861,0.4924648404121399,0.13333333333333333,0.0,1,15,2,7,0.4,1006,382,2.6335078534031413,1
0.0578406742587681,0.3528600335121155,0.0,0.0,1,3,0,9,0.2,431,700,0.6157142857142858,1
0.06494242715994024,0.3444860875606537,0.18181818181818182,0.0,1,11,2,3,0.4,276,351,0.7863247863247863,1
0.024654791911285518,0.5052604675292969,0.0,0.0,0,0,0,1,0.14285714285714285,180,85,2.1176470588235294,1
0.016481112028781764,0.3952799141407013,0.0,0.0,1,1,0,0,0.5,1152,34,33.88235294117647,1
0.0464073243482305,0.30017632246017456,0.0,0.0,1,7,0,1,0.26666666666666666,659,1038,0.6348747591522158,1
0.05994911838305825,0.41797780990600586,0.5,0.0,1,8,4,25,0.4,615,468,1.314102564102564,1
0.046633369649667876,0.2922637164592743,0.3333333333333333,0.0,1,3,1,11,0.4,1003,438,2.2899543378995433,1
0.03651041563218712,0.2664736807346344,0.0,0.0,1,3,0,1,0.4,592,438,1.3515981735159817,1
